X_obs,X_true,x_noise,x_bias,a,y,split,domain_id,env_range_start,env_range_end
-3.664966769196718,-3.7475874951951496,0.08262072599843165,-3.7475874951951496,1,-1.8737937475975748,train,0,-4.0,-3.2
-3.4041065811071096,-3.450799257854733,0.04669267674762355,-3.450799257854733,1,-1.7253996289273665,train,0,-4.0,-3.2
-2.9612713052829873,-3.332299462482102,0.3710281571991147,-3.332299462482102,0,-0.9996898387446305,train,0,-4.0,-3.2
-3.8458726426174037,-3.9853693781246466,0.13949673550724273,-3.9853693781246466,0,-1.195610813437394,train,0,-4.0,-3.2
-2.990353703925335,-3.3998845480440263,0.40953084411869106,-3.3998845480440263,0,-1.0199653644132078,train,0,-4.0,-3.2
-3.3949811929856404,-3.2089111288748042,-0.186070064110836,-3.2089111288748042,0,-0.9626733386624412,train,0,-4.0,-3.2
-4.862370134960412,-3.4014674764961286,-1.4609026584642832,-3.4014674764961286,1,-1.7007337382480643,train,0,-4.0,-3.2
-3.1523500452328275,-3.7756448063484758,0.6232947611156484,-3.7756448063484758,0,-1.1326934419045427,train,0,-4.0,-3.2
-2.056388749054255,-3.3685765372388095,1.3121877881845545,-3.3685765372388095,0,-1.0105729611716427,train,0,-4.0,-3.2
-3.652600528596737,-3.9174191947378865,0.26481866614114924,-3.9174191947378865,1,-1.9587095973689432,train,0,-4.0,-3.2
-3.701778319029376,-3.641685179059276,-0.060093139970099865,-3.641685179059276,1,-1.820842589529638,train,0,-4.0,-3.2
-3.3549904438631435,-3.2731235975255237,-0.08186684633761981,-3.2731235975255237,1,-1.6365617987627619,train,0,-4.0,-3.2
-3.8365411939659424,-3.7651086813010566,-0.07143251266488593,-3.7651086813010566,0,-1.1295326043903169,train,0,-4.0,-3.2
-3.7593340841509186,-3.769779729130921,0.010445644980002758,-3.769779729130921,0,-1.1309339187392764,train,0,-4.0,-3.2
-4.569188379553511,-3.895977142305378,-0.673211237248133,-3.895977142305378,1,-1.947988571152689,train,0,-4.0,-3.2
-4.294763108455899,-3.9845064337037623,-0.31025667475213664,-3.9845064337037623,1,-1.9922532168518812,train,0,-4.0,-3.2
-4.055147670238245,-3.4569315736480872,-0.5982160965901576,-3.4569315736480872,0,-1.037079472094426,train,0,-4.0,-3.2
-3.681418010367291,-3.830697507199953,0.14927949683266228,-3.830697507199953,0,-1.149209252159986,train,0,-4.0,-3.2
-3.965547363924737,-3.787562672502219,-0.17798469142251763,-3.787562672502219,0,-1.1362688017506657,train,0,-4.0,-3.2
-3.3096146781889533,-3.6067414725757296,0.29712679438677625,-3.6067414725757296,1,-1.8033707362878648,train,0,-4.0,-3.2
-4.062131859751836,-3.9573099639063356,-0.10482189584550057,-3.9573099639063356,0,-1.1871929891719006,train,0,-4.0,-3.2
-2.9489048029136447,-3.54070591560639,0.5918011126927452,-3.54070591560639,0,-1.0622117746819169,train,0,-4.0,-3.2
-3.754496799274087,-3.882617140075352,0.12812034080126505,-3.882617140075352,1,-1.941308570037676,train,0,-4.0,-3.2
-2.2141357330955325,-3.528555570477373,1.31441983738184,-3.528555570477373,0,-1.0585666711432118,train,0,-4.0,-3.2
-4.5780098657179105,-3.440193311983255,-1.1378165537346554,-3.440193311983255,1,-1.7200966559916275,train,0,-4.0,-3.2
-4.306282469890684,-3.918132456937739,-0.38815001295294493,-3.918132456937739,0,-1.1754397370813217,train,0,-4.0,-3.2
-3.1278630747551186,-3.6687552097443454,0.5408921349892267,-3.6687552097443454,0,-1.1006265629233036,train,0,-4.0,-3.2
-1.9274844497339654,-3.444479873817804,1.5169954240838388,-3.444479873817804,1,-1.722239936908902,train,0,-4.0,-3.2
-3.817837451007754,-3.668656584378478,-0.14918086662927602,-3.668656584378478,1,-1.834328292189239,train,0,-4.0,-3.2
-3.9338358369360966,-3.9600372328431304,0.02620139590703352,-3.9600372328431304,0,-1.188011169852939,train,0,-4.0,-3.2
-3.7070714207757542,-3.571282875267591,-0.1357885455081634,-3.571282875267591,1,-1.7856414376337955,train,0,-4.0,-3.2
-2.6700900162716144,-3.468964283824169,0.7988742675525551,-3.468964283824169,1,-1.7344821419120846,train,0,-4.0,-3.2
-3.760473428438965,-3.5880887103533534,-0.17238471808561132,-3.5880887103533534,1,-1.7940443551766767,train,0,-4.0,-3.2
-2.8362822912804866,-3.2443241952073496,0.4080419039268628,-3.2443241952073496,1,-1.6221620976036748,train,0,-4.0,-3.2
-3.7226369269376085,-3.530755967598406,-0.19188095933920277,-3.530755967598406,1,-1.765377983799203,train,0,-4.0,-3.2
-4.04081372091729,-3.2772784677696936,-0.7635352531475965,-3.2772784677696936,0,-0.983183540330908,train,0,-4.0,-3.2
-3.701891604404951,-3.89002023668301,0.1881286322780593,-3.89002023668301,1,-1.945010118341505,train,0,-4.0,-3.2
-3.5866680341381976,-3.888578922199393,0.30191088806119565,-3.888578922199393,0,-1.1665736766598178,train,0,-4.0,-3.2
-2.5781514395130243,-3.354086969032381,0.7759355295193571,-3.354086969032381,1,-1.6770434845161906,train,0,-4.0,-3.2
-3.7481267462619634,-3.6818585304115734,-0.0662682158503898,-3.6818585304115734,0,-1.104557559123472,train,0,-4.0,-3.2
-4.23813388053387,-3.867716642306454,-0.3704172382274166,-3.867716642306454,0,-1.160314992691936,train,0,-4.0,-3.2
-2.920336477711757,-3.257993135683173,0.33765665797141575,-3.257993135683173,0,-0.9773979407049519,train,0,-4.0,-3.2
-3.5773450568609557,-3.721787312203595,0.14444225534263933,-3.721787312203595,0,-1.1165361936610785,train,0,-4.0,-3.2
-3.230951271217492,-3.3993503174910757,0.16839904627358343,-3.3993503174910757,0,-1.0198050952473228,train,0,-4.0,-3.2
-3.463069233968006,-3.419201611719639,-0.04386762224836666,-3.419201611719639,1,-1.7096008058598196,train,0,-4.0,-3.2
-2.5971519850390905,-3.2933551270353525,0.6962031419962618,-3.2933551270353525,1,-1.6466775635176762,train,0,-4.0,-3.2
-3.279366604530079,-3.501062234355513,0.22169562982543423,-3.501062234355513,1,-1.7505311171777564,train,0,-4.0,-3.2
-2.256450827773542,-3.3992460527781305,1.1427952250045887,-3.3992460527781305,1,-1.6996230263890653,train,0,-4.0,-3.2
-3.054247307281423,-3.720881326417726,0.6666340191363028,-3.720881326417726,0,-1.1162643979253177,train,0,-4.0,-3.2
-3.388627808927853,-3.784057686587979,0.3954298776601261,-3.784057686587979,1,-1.8920288432939896,train,0,-4.0,-3.2
-4.2597540298129015,-3.283291025443147,-0.9764630043697544,-3.283291025443147,0,-0.9849873076329441,train,0,-4.0,-3.2
-3.296135479925587,-3.6575270481029643,0.3613915681773774,-3.6575270481029643,1,-1.8287635240514821,train,0,-4.0,-3.2
-2.975958640093056,-3.2281279622812917,0.25216932218823573,-3.2281279622812917,1,-1.6140639811406459,train,0,-4.0,-3.2
-2.9826757980631085,-3.469246801745242,0.4865710036821334,-3.469246801745242,0,-1.0407740405235726,train,0,-4.0,-3.2
-2.8759781670083475,-3.5026434238327027,0.6266652568243553,-3.5026434238327027,0,-1.0507930271498107,train,0,-4.0,-3.2
-4.148730136710656,-3.9082032216373,-0.24052691507335597,-3.9082032216373,0,-1.17246096649119,train,0,-4.0,-3.2
-2.746005221964099,-3.2404085930343434,0.49440337107024457,-3.2404085930343434,0,-0.972122577910303,train,0,-4.0,-3.2
-3.9774535518275016,-3.6400702932160476,-0.33738325861145385,-3.6400702932160476,0,-1.0920210879648142,train,0,-4.0,-3.2
-2.364361463484874,-3.537288308490295,1.1729268450054207,-3.537288308490295,0,-1.0611864925470884,train,0,-4.0,-3.2
-4.472661557701324,-3.6734905577909753,-0.7991709999103489,-3.6734905577909753,0,-1.1020471673372925,train,0,-4.0,-3.2
-4.866791552044848,-3.810378415805578,-1.05641313623927,-3.810378415805578,1,-1.905189207902789,train,0,-4.0,-3.2
-4.267729143044657,-3.277296383550197,-0.9904327594944597,-3.277296383550197,0,-0.9831889150650591,train,0,-4.0,-3.2
-4.07538976116,-3.5410564106621716,-0.5343333504978289,-3.5410564106621716,1,-1.7705282053310858,train,0,-4.0,-3.2
-4.669172977510909,-3.9977037383750726,-0.6714692391358368,-3.9977037383750726,0,-1.1993111215125218,train,0,-4.0,-3.2
-2.332636726881236,-3.506284069103421,1.1736473422221851,-3.506284069103421,0,-1.0518852207310263,train,0,-4.0,-3.2
-3.9345837774292334,-3.738684078582323,-0.19589969884691052,-3.738684078582323,0,-1.121605223574697,train,0,-4.0,-3.2
-4.383958991820374,-3.5783535181939126,-0.8056054736264615,-3.5783535181939126,0,-1.0735060554581737,train,0,-4.0,-3.2
-2.6226165344835053,-3.2912463205513807,0.6686297860678752,-3.2912463205513807,1,-1.6456231602756903,train,0,-4.0,-3.2
-4.066098555290956,-3.714184191998,-0.3519143632929555,-3.714184191998,0,-1.1142552575994,train,0,-4.0,-3.2
-4.0152839051889995,-3.2731718792641606,-0.7421120259248384,-3.2731718792641606,1,-1.6365859396320803,train,0,-4.0,-3.2
-2.975808550776978,-3.5013119073665577,0.5255033565895797,-3.5013119073665577,0,-1.0503935722099673,train,0,-4.0,-3.2
-3.613325699775935,-3.987343005722755,0.37401730594681964,-3.987343005722755,1,-1.9936715028613774,train,0,-4.0,-3.2
-3.5174242227781276,-3.256450213004991,-0.2609740097731366,-3.256450213004991,0,-0.9769350639014973,train,0,-4.0,-3.2
-2.602758465841724,-3.447282465986461,0.8445240001447372,-3.447282465986461,1,-1.7236412329932305,train,0,-4.0,-3.2
-3.1246807718123804,-3.2021417196388158,0.07746094782643527,-3.2021417196388158,0,-0.9606425158916447,train,0,-4.0,-3.2
-2.8919578340093572,-3.8621275933237373,0.9701697593143801,-3.8621275933237373,1,-1.9310637966618687,train,0,-4.0,-3.2
-3.5886468710969552,-3.890291400296898,0.30164452919994256,-3.890291400296898,0,-1.1670874200890693,train,0,-4.0,-3.2
-2.3186403051983535,-3.253923629570269,0.9352833243719155,-3.253923629570269,1,-1.6269618147851346,train,0,-4.0,-3.2
-3.376903852952823,-3.44254547080808,0.0656416178552569,-3.44254547080808,1,-1.72127273540404,train,0,-4.0,-3.2
-4.679046500009769,-3.94719986182235,-0.7318466381874195,-3.94719986182235,1,-1.973599930911175,train,0,-4.0,-3.2
-1.9260083684811888,-3.395629557918027,1.469621189436838,-3.395629557918027,1,-1.6978147789590134,train,0,-4.0,-3.2
-3.7243635500205436,-3.396899049231003,-0.32746450078954065,-3.396899049231003,0,-1.0190697147693009,train,0,-4.0,-3.2
-3.3808830892961512,-3.2615803715628133,-0.11930271773333803,-3.2615803715628133,0,-0.978474111468844,train,0,-4.0,-3.2
-3.8510192960499756,-3.4307801930972226,-0.4202391029527528,-3.4307801930972226,0,-1.0292340579291668,train,0,-4.0,-3.2
-4.022619899801003,-3.900583230422268,-0.12203666937873506,-3.900583230422268,1,-1.950291615211134,train,0,-4.0,-3.2
-3.8384942282790866,-3.9840958929281634,0.14560166464907676,-3.9840958929281634,1,-1.9920479464640817,train,0,-4.0,-3.2
-3.857933103173422,-3.9790312104978245,0.12109810732440242,-3.9790312104978245,1,-1.9895156052489122,train,0,-4.0,-3.2
-3.580742637024149,-3.9773548095833644,0.3966121725592157,-3.9773548095833644,1,-1.9886774047916822,train,0,-4.0,-3.2
-2.727736220532223,-3.803031145917563,1.07529492538534,-3.803031145917563,1,-1.9015155729587816,train,0,-4.0,-3.2
-3.3842563841267945,-3.31197764105369,-0.07227874307310446,-3.31197764105369,1,-1.655988820526845,train,0,-4.0,-3.2
-4.308807589794534,-3.568935148526678,-0.739872441267856,-3.568935148526678,0,-1.0706805445580032,train,0,-4.0,-3.2
-4.267133292957167,-3.5577424170513874,-0.7093908759057802,-3.5577424170513874,0,-1.0673227251154163,train,0,-4.0,-3.2
-3.7258279970317916,-3.3263752861123157,-0.39945271091947593,-3.3263752861123157,0,-0.9979125858336947,train,0,-4.0,-3.2
-4.90517883247543,-3.9006613479040713,-1.0045174845713591,-3.9006613479040713,0,-1.1701984043712212,train,0,-4.0,-3.2
-3.2816351621276967,-3.7766530567910883,0.4950178946633915,-3.7766530567910883,1,-1.8883265283955442,train,0,-4.0,-3.2
-3.8303207210120167,-3.53139258283337,-0.29892813817864683,-3.53139258283337,0,-1.0594177748500109,train,0,-4.0,-3.2
-3.410914388325971,-3.2243234013442605,-0.18659098698171053,-3.2243234013442605,0,-0.9672970204032781,train,0,-4.0,-3.2
-3.552310714298234,-3.551175824595432,-0.0011348897028022208,-3.551175824595432,1,-1.775587912297716,train,0,-4.0,-3.2
-4.823054423258905,-3.9850821685016458,-0.8379722547572591,-3.9850821685016458,0,-1.1955246505504937,train,0,-4.0,-3.2
-3.876283678321132,-3.359493861855507,-0.5167898164656252,-3.359493861855507,1,-1.6797469309277535,train,0,-4.0,-3.2
-3.4087936655144,-3.8136205809271835,0.4048269154127834,-3.8136205809271835,0,-1.144086174278155,train,0,-4.0,-3.2
-2.983192365033201,-3.3543158435049767,0.37112347847177596,-3.3543158435049767,1,-1.6771579217524883,train,0,-4.0,-3.2
-3.9556146431690453,-3.6897114847486625,-0.2659031584203827,-3.6897114847486625,0,-1.1069134454245988,train,0,-4.0,-3.2
-2.222845567877183,-3.309166516352457,1.0863209484752738,-3.309166516352457,1,-1.6545832581762285,train,0,-4.0,-3.2
-4.185738839344895,-3.4023026858102523,-0.7834361535346425,-3.4023026858102523,0,-1.0206908057430757,train,0,-4.0,-3.2
-3.7620001389006523,-3.555007812807665,-0.2069923260929875,-3.555007812807665,0,-1.0665023438422994,train,0,-4.0,-3.2
-4.029339665352734,-3.890835819471452,-0.13850384588128156,-3.890835819471452,1,-1.945417909735726,train,0,-4.0,-3.2
-5.627916848478154,-3.9520658483902307,-1.675851000087924,-3.9520658483902307,1,-1.9760329241951153,train,0,-4.0,-3.2
-2.7404079472377623,-3.90292523540741,1.1625172881696477,-3.90292523540741,0,-1.170877570622223,train,0,-4.0,-3.2
-3.7445592884401555,-3.9643584971641905,0.21979920872403494,-3.9643584971641905,1,-1.9821792485820953,train,0,-4.0,-3.2
-4.540758325859801,-3.914004696715126,-0.6267536291446749,-3.914004696715126,1,-1.957002348357563,train,0,-4.0,-3.2
-2.58872846339925,-3.8194325291137163,1.2307040657144666,-3.8194325291137163,0,-1.1458297587341149,train,0,-4.0,-3.2
-3.0782116155904293,-3.4296088156938587,0.35139720010342945,-3.4296088156938587,1,-1.7148044078469293,train,0,-4.0,-3.2
-3.2945107303435073,-3.552226414356686,0.2577156840131787,-3.552226414356686,0,-1.0656679243070057,train,0,-4.0,-3.2
-4.354154254792735,-3.9899552158727074,-0.36419903892002764,-3.9899552158727074,1,-1.9949776079363537,train,0,-4.0,-3.2
-2.1857181094694083,-2.851204078286397,0.6654859688169887,-2.851204078286397,0,-0.855361223485919,train,1,-3.2,-2.4
-4.238209651503141,-3.179259014537687,-1.0589506369654533,-3.179259014537687,1,-1.5896295072688436,train,1,-3.2,-2.4
-2.828922795915105,-2.7602700176970325,-0.06865277821807242,-2.7602700176970325,0,-0.8280810053091098,train,1,-3.2,-2.4
-3.150646602258434,-2.8517420859053786,-0.29890451635305526,-2.8517420859053786,1,-1.4258710429526893,train,1,-3.2,-2.4
-3.500185180128268,-2.863705758330009,-0.6364794217982592,-2.863705758330009,1,-1.4318528791650045,train,1,-3.2,-2.4
-2.5807322307602933,-2.935732143196901,0.3549999124366074,-2.935732143196901,0,-0.8807196429590702,train,1,-3.2,-2.4
-3.1462350370374748,-3.036281092769726,-0.10995394426774881,-3.036281092769726,1,-1.518140546384863,train,1,-3.2,-2.4
-2.0926703892979264,-2.704583226919469,0.6119128376215424,-2.704583226919469,1,-1.3522916134597345,train,1,-3.2,-2.4
-3.8497555477539844,-2.9602762610603817,-0.8894792866936025,-2.9602762610603817,1,-1.4801381305301908,train,1,-3.2,-2.4
-2.478751044812459,-2.986538179917707,0.5077871351052479,-2.986538179917707,1,-1.4932690899588534,train,1,-3.2,-2.4
-2.4043288447644717,-2.703092933784564,0.29876408902009244,-2.703092933784564,0,-0.8109278801353692,train,1,-3.2,-2.4
-2.700783819394465,-2.776686324578369,0.07590250518390373,-2.776686324578369,0,-0.8330058973735106,train,1,-3.2,-2.4
-3.9436223744131738,-3.0923360437240532,-0.8512863306891205,-3.0923360437240532,1,-1.5461680218620266,train,1,-3.2,-2.4
-2.9402019740092973,-2.789137502987403,-0.15106447102189444,-2.789137502987403,0,-0.8367412508962209,train,1,-3.2,-2.4
-3.9804528742411174,-3.052448107482468,-0.9280047667586497,-3.052448107482468,0,-0.9157344322447403,train,1,-3.2,-2.4
-3.8213230431936305,-2.5717318817466612,-1.2495911614469695,-2.5717318817466612,1,-1.2858659408733306,train,1,-3.2,-2.4
-0.5489725252215696,-2.516819765888409,1.9678472406668395,-2.516819765888409,1,-1.2584098829442045,train,1,-3.2,-2.4
-2.222093738070294,-2.804610530094458,0.582516792024164,-2.804610530094458,0,-0.8413831590283374,train,1,-3.2,-2.4
-1.4471951002750554,-2.5227508117140256,1.0755557114389702,-2.5227508117140256,0,-0.7568252435142077,train,1,-3.2,-2.4
-3.3936916094986582,-3.1362836183927514,-0.2574079911059069,-3.1362836183927514,1,-1.5681418091963757,train,1,-3.2,-2.4
-2.3780843401357785,-2.7958031279026367,0.41771878776685833,-2.7958031279026367,0,-0.838740938370791,train,1,-3.2,-2.4
-2.72932103312434,-3.1477707964904975,0.4184497633661577,-3.1477707964904975,1,-1.5738853982452488,train,1,-3.2,-2.4
-2.496592649721769,-2.8575021379220886,0.3609094882003198,-2.8575021379220886,0,-0.8572506413766265,train,1,-3.2,-2.4
-3.1205795730428285,-3.12277526747151,0.0021956944286816243,-3.12277526747151,1,-1.561387633735755,train,1,-3.2,-2.4
-3.235220557555399,-3.0982720226389784,-0.13694853491642056,-3.0982720226389784,1,-1.5491360113194892,train,1,-3.2,-2.4
-3.9643711104163932,-2.722603752817123,-1.2417673575992703,-2.722603752817123,0,-0.816781125845137,train,1,-3.2,-2.4
-2.653103947672617,-3.0191903995166114,0.3660864518439944,-3.0191903995166114,1,-1.5095951997583057,train,1,-3.2,-2.4
-2.86034531228629,-3.1144434525520137,0.25409814026572364,-3.1144434525520137,1,-1.5572217262760069,train,1,-3.2,-2.4
-2.353022994273047,-3.0237550343435524,0.670732040070505,-3.0237550343435524,0,-0.9071265103030657,train,1,-3.2,-2.4
-3.084684225315476,-2.9201389719973605,-0.16454525331811554,-2.9201389719973605,0,-0.8760416915992081,train,1,-3.2,-2.4
-1.7806826992508193,-2.82577001233416,1.0450873130833405,-2.82577001233416,0,-0.8477310037002479,train,1,-3.2,-2.4
-3.3071059447036153,-3.038605418988028,-0.26850052571558747,-3.038605418988028,0,-0.9115816256964083,train,1,-3.2,-2.4
-3.4409309508355834,-2.6876746198280683,-0.753256331007515,-2.6876746198280683,1,-1.3438373099140342,train,1,-3.2,-2.4
-2.2506459287941123,-2.813544131558599,0.5628982027644865,-2.813544131558599,1,-1.4067720657792995,train,1,-3.2,-2.4
-3.0768183797201,-2.795810623985161,-0.28100775573493914,-2.795810623985161,0,-0.8387431871955482,train,1,-3.2,-2.4
-3.6433180633728655,-2.8904858791051526,-0.7528321842677128,-2.8904858791051526,0,-0.8671457637315457,train,1,-3.2,-2.4
-2.4901958486152314,-2.565090036446738,0.07489418783150674,-2.565090036446738,0,-0.7695270109340214,train,1,-3.2,-2.4
-2.282095371066223,-2.7359966568977545,0.45390128583153155,-2.7359966568977545,1,-1.3679983284488773,train,1,-3.2,-2.4
-2.9252973438931336,-3.070161121198149,0.1448637773050154,-3.070161121198149,0,-0.9210483363594446,train,1,-3.2,-2.4
-2.340942733359433,-2.639398122714275,0.29845538935484234,-2.639398122714275,0,-0.7918194368142825,train,1,-3.2,-2.4
0.03685643835452446,-2.428359135928596,2.4652155742831203,-2.428359135928596,1,-1.214179567964298,train,1,-3.2,-2.4
-2.3073207846766794,-2.7999933110638264,0.492672526387147,-2.7999933110638264,0,-0.8399979933191479,train,1,-3.2,-2.4
-1.5693277590529102,-2.488383948843084,0.9190561897901737,-2.488383948843084,0,-0.7465151846529251,train,1,-3.2,-2.4
-4.118216542138699,-2.926709077863112,-1.191507464275587,-2.926709077863112,1,-1.463354538931556,train,1,-3.2,-2.4
-2.527252588033328,-2.7462846978978326,0.2190321098645044,-2.7462846978978326,0,-0.8238854093693497,train,1,-3.2,-2.4
-2.3935140093202927,-2.857963229363112,0.46444922004281936,-2.857963229363112,1,-1.428981614681556,train,1,-3.2,-2.4
-3.069289644546156,-2.8506021895785607,-0.2186874549675952,-2.8506021895785607,1,-1.4253010947892804,train,1,-3.2,-2.4
-3.104340338601557,-2.57875265200232,-0.525587686599237,-2.57875265200232,0,-0.7736257956006959,train,1,-3.2,-2.4
-2.53360456598985,-2.771516661201875,0.23791209521202508,-2.771516661201875,0,-0.8314549983605625,train,1,-3.2,-2.4
-2.625776679837665,-2.4370062184441066,-0.18877046139355852,-2.4370062184441066,0,-0.731101865533232,train,1,-3.2,-2.4
-3.1208868216110823,-2.764633471881518,-0.35625334972956424,-2.764633471881518,1,-1.382316735940759,train,1,-3.2,-2.4
-2.4446237215491906,-3.13432406217998,0.6897003406307896,-3.13432406217998,0,-0.940297218653994,train,1,-3.2,-2.4
-2.1055863776555506,-2.9069260786599838,0.8013397010044331,-2.9069260786599838,0,-0.8720778235979951,train,1,-3.2,-2.4
-2.337741995089539,-2.5193195967963984,0.1815776017068594,-2.5193195967963984,0,-0.7557958790389195,train,1,-3.2,-2.4
-3.1475166783913053,-2.8749799655616393,-0.27253671282966613,-2.8749799655616393,0,-0.8624939896684918,train,1,-3.2,-2.4
-2.8696156768048513,-3.1782381072841206,0.3086224304792691,-3.1782381072841206,1,-1.5891190536420603,train,1,-3.2,-2.4
-2.504583150434081,-3.0022582088021172,0.49767505836803627,-3.0022582088021172,1,-1.5011291044010586,train,1,-3.2,-2.4
-2.7679113230441645,-3.1462845034104365,0.37837318036627215,-3.1462845034104365,0,-0.9438853510231309,train,1,-3.2,-2.4
-3.2769370006570546,-2.4049183908629814,-0.8720186097940732,-2.4049183908629814,0,-0.7214755172588944,train,1,-3.2,-2.4
-2.6263464157119976,-2.423535749298261,-0.2028106664137367,-2.423535749298261,1,-1.2117678746491305,train,1,-3.2,-2.4
-2.3443133200176476,-2.5597933190939304,0.21547999907628274,-2.5597933190939304,1,-1.2798966595469652,train,1,-3.2,-2.4
-2.3452140541948667,-2.7185463028756263,0.37333224868075976,-2.7185463028756263,1,-1.3592731514378131,train,1,-3.2,-2.4
-2.011562944732718,-2.588032111638655,0.5764691669059369,-2.588032111638655,1,-1.2940160558193274,train,1,-3.2,-2.4
-2.609597434432596,-3.0646196427326577,0.4550222083000618,-3.0646196427326577,1,-1.5323098213663289,train,1,-3.2,-2.4
-3.6461725043628195,-2.9655814145444483,-0.680591089818371,-2.9655814145444483,0,-0.8896744243633344,train,1,-3.2,-2.4
-3.2051990322979806,-2.7807464997597084,-0.42445253253827203,-2.7807464997597084,0,-0.8342239499279125,train,1,-3.2,-2.4
-3.6475580741592544,-2.914700575101793,-0.7328574990574612,-2.914700575101793,1,-1.4573502875508966,train,1,-3.2,-2.4
-2.080770842855845,-3.1634568278036803,1.0826859849478356,-3.1634568278036803,0,-0.949037048341104,train,1,-3.2,-2.4
