x_true,epsilon,x_obs,y,split
-1.2160685503234192,-1.487110073824167,-2.7031786241475864,-6.423596670281653,train
-1.8190908443578477,0.0719191563195939,-1.7471716880382537,-3.2790602907809716,train
-0.6986786769469426,0.33285232554983,-0.3658263513971126,-0.48158820475383884,train
-0.44529084124207197,1.6327903150063812,1.1874994737643092,1.0856807844926348,train
-0.9146038729044164,-1.5705844789429344,-2.4851883518473508,-5.602520552193799,train
1.3149500366077174,-3.6234145869849903,-2.308464550377273,-4.983951404376838,train
-0.5729866932256429,0.22061945370443384,-0.3523672395212091,-0.4622770317619767,train
-0.876261961250477,2.1606134178130243,1.2843514565625473,1.152284802320796,train
0.17078433263299386,1.4867356235273248,1.6575199561603187,1.3925034552918312,train
-1.4363031001009494,0.2515912983295509,-1.1847118017713985,-1.925856419841376,train
1.2087879230161587,-0.5899634227584568,0.6188245002577019,0.6395550207844947,train
-1.7017974252809167,0.9685471159647724,-0.7332503093161443,-1.0609089980190383,train
1.9475477464020692,-1.1682554396453624,0.7792923067567068,0.7766248927909647,train
1.0889790771866297,0.5716293232274631,1.6606084004140929,1.3944103710451916,train
-1.2051372738633104,0.6065641909999522,-0.5985730828633582,-0.8364977496722741,train
-1.9779115315055904,1.2722518889986556,-0.7056596425069348,-1.01374758642894,train
1.2618457138193366,3.3115920466932933,4.57343776051263,3.9962027739155417,train
0.8274293753904685,0.4708991606145204,1.298328536004989,1.161723975417726,train
0.9160286721639492,-0.6107563508489985,0.30527232131495075,0.33979186307696324,train
1.085081386743783,-0.03068917463039332,1.0543922121133897,0.9903584281768749,train
-1.7038213930636386,-2.1228910858669416,-3.82671247893058,-11.78704040326688,train
-0.5661370858229096,-0.8336557573068698,-1.3997928431297795,-2.4047165177505847,train
-1.5365237618994811,-0.49113892573572476,-2.027662687635206,-4.083448255885961,train
1.452413703502374,-0.628906077521511,0.8235076259808631,0.8126834027997903,train
0.4931925073102317,0.1828258464404664,0.6760183537506981,0.6895688270361914,train
-0.6764079005894033,-0.9869039188586406,-1.6633118194480438,-3.056042486288068,train
-1.7457665988559055,1.3452368007893656,-0.4005297980665399,-0.5319757254238066,train
-0.7560707131373512,0.0002484779018365126,-0.7558222352355147,-1.0999556822043697,train
-0.6992667118930118,-0.011160385366337301,-0.7104270972593492,-1.0218523792573688,train
0.9184247133522563,-0.3934736598155014,0.5249510535367549,0.5545023144696213,train
0.5502298854208525,0.18622882063077495,0.7364587060516274,0.7410107274654101,train
1.5488509703053062,0.9901179176011616,2.538968887906468,1.9312095179646604,train
-0.11114029935220282,-1.0405562588530803,-1.1516965582052832,-1.856338159987473,train
-1.5216230162467932,-0.789739786890308,-2.311362803137101,-4.993765767812819,train
0.85297914889198,-0.3644712345319976,0.4885079143599824,0.5204463785183462,train
1.0431401944675898,-1.6150451081678578,-0.5719049137002681,-0.7937612621030008,train
0.24510879027798493,-0.9831094316657973,-0.7380006413878124,-1.0690916696712707,train
1.083868719818244,-0.5714650482535908,0.5124036715646532,0.5428439210174045,train
-0.024817614542437028,1.049267016855273,1.0244494023128359,0.9682481165035715,train
0.09093131752797623,0.31507359480230995,0.4060049123302862,0.44110019040624726,train
-0.2898359265658015,0.23230789364105323,-0.05752803292474826,-0.07003600125946281,train
-1.8983234930236192,1.0210775546015667,-0.8772459384220526,-1.31731794541339,train
-1.5684342920267822,-0.16484614607927597,-1.7332804381060583,-3.241576196660483,train
-1.874283257253063,0.4685578199146675,-1.4057254373383956,-2.418579898254673,train
0.5456416450551216,-0.12386610351899548,0.4217755415361261,0.4565138473313515,train
-0.7425760756946933,0.31843481927955414,-0.42414125641513917,-0.5667533109623596,train
0.03428276465881108,-0.6993103891338984,-0.6650276244750873,-0.945417485525744,train
1.630265895704372,-2.926580589931715,-1.296314694227343,-2.1686255898861013,train
-1.0028310834045002,-0.16113499462356498,-1.1639660780280652,-1.882052456162986,train
-0.35846830785748107,1.707297763319928,1.348829455462447,1.195492106345193,train
1.0222045541721947,1.1114584826899108,2.1336630368621057,1.6803172220210723,train
-1.0848073380335101,1.1584769815094047,0.07366964347589455,0.08679539831486556,train
-1.692080360684828,1.4833568661674614,-0.2087234945173666,-0.2639924997103203,train
-0.8409941883449279,0.10638910915372492,-0.734605079191203,-1.0632407657691878,train
-1.3551148509839823,0.2367788488867147,-1.1183360020972677,-1.7871395936903973,train
1.7187906093702923,-0.7411822745212202,0.9776083348490721,0.93313048179245,train
1.2324815182576678,-0.37928742723245973,0.853194091025208,0.8365045741690762,train
0.5336150260416939,0.7389253797253699,1.2725404057670637,1.1442757549390443,train
1.4858423607508708,1.4446613246025795,2.9305036853534503,2.198585442228791,train
1.2146883075964579,-0.16733553081719946,1.0473527767792583,0.9851835486863014,train
-1.2537197644558566,-0.5402271178216939,-1.7939468822775506,-3.4068779502237945,train
1.570235993959911,0.0006335506279167513,1.5708695445878278,1.3385704448357612,train
0.1573689676626029,0.7214480987149378,0.8788170663775406,0.856821023865588,train
1.2297606206562501,-1.7326257793602502,-0.5028651587040001,-0.6856582611088234,train
1.584365199693973,-2.7554171437646855,-1.1710519440707126,-1.8969679747982573,train
-0.7279861001125445,-0.6606442193899003,-1.3886303195024448,-2.3787290197446382,train
-1.559792301889293,-1.4648549110969904,-3.0246472129862836,-7.757671738962069,train
-1.0882593498322333,-0.6097682371767731,-1.6980275870090065,-3.1474183609239423,train
-0.29156884549497475,-0.17733638258096582,-0.4689052280759406,-0.6338028667289567,train
1.2720590636899725,-0.5438980908276161,0.7281609728623564,0.7340318641009217,train
1.4429223330253738,1.7429610413648944,3.185883374390268,2.3949165630863725,train
-1.9721914778752372,0.39209371752278405,-1.580097760352453,-2.842382201710851,train
0.042989210310262926,0.36056923153299403,0.40355844184325695,0.4386984700247004,train
-0.33035598740488403,0.7466485728520823,0.41629258544719827,0.45116841272029856,train
-1.111568758117079,-1.3665997413369229,-2.478168499454002,-5.577159111234398,train
-1.5205385306652688,1.2469341449043223,-0.2736043857609465,-0.35180716334472234,train
-0.6495393143854882,-0.09091714384255185,-0.7404564582280401,-1.0733291964440452,train
1.7716388156500766,0.8045767406894551,2.5762155563395317,1.9552952140817714,train
-0.7071882719169791,-1.2862286796481865,-1.9934169515651656,-3.9802768423471915,train
0.07516248697346439,-1.864510519219277,-1.7893480322458126,-3.3942012714786625,train
0.8120758355807114,0.9814675896300343,1.7935434252107458,1.4756860515990946,train
-0.5454815904828241,0.4516914313170199,-0.09379015916580419,-0.1152284208832332,train
1.8871283308838427,-1.0824618652290123,0.8046664656548304,0.7974039213928591,train
1.849789179768445,-1.0435956975296332,0.8061934822388117,0.7986469887257247,train
-0.9928708166985434,1.3505217412977233,0.3576509245991799,0.3930942856654842,train
-0.011005976430458198,-1.4272942714407935,-1.4383002478712517,-2.4953437112637613,train
-0.7964867607329214,1.971207543907156,1.1747207831742346,1.076728172712845,train
-0.8606380224901296,-1.0807448815774425,-1.941382904067572,-3.8262002202526655,train
-1.8524522105818688,0.7660703107300596,-1.0863818998518093,-1.721834757754845,train
0.4382573359195874,-0.39434217089878154,0.043915165020805835,0.05212387012071716,train
0.010716092915445952,0.7238249172988117,0.7345410102142577,0.7394001618592958,train
-1.7940849950000426,-0.6529368025370311,-2.4470217975370736,-5.465428869578657,train
-0.8854141430535543,-0.19535148728675306,-1.0807656303403073,-1.7104547103953642,train
1.6330635438666148,0.04910301047486536,1.68216655434148,1.4076945860780885,train
-1.0417524373321103,-1.2026249469377672,-2.2443773842698773,-4.769694050982887,train
-1.4204205116351076,0.888989214504151,-0.5314312971309566,-0.7299476443440691,train
-0.04218895888974794,-0.6158562797659023,-0.6580452386556502,-0.9338088010303852,train
1.9426018164424028,-0.2743198984080223,1.6682819180343804,1.3991440895837681,train
-1.0317789139539983,-1.1932192495302147,-2.224998163484213,-4.705938511899473,train
0.6885421896235142,-3.0748003905543726,-2.3862582009308584,-5.2511732387611865,train
1.0464784613148703,-0.2292333151202028,0.8172451461946675,0.8076187646138098,train
-1.0494498240304013,2.895138505935499,1.8456886819050977,1.5072294862197313,train
0.9128653944474383,0.9415251454776286,1.8543905399250669,1.5124799625301553,train
-0.5288674691229871,-0.023112455681273566,-0.5519799248042606,-0.7621893738656906,train
0.5292233223743179,-0.3154689950499212,0.2137543273243967,0.2432862505670828,train
0.5341188430435788,0.026959071374455655,0.5610779144180345,0.5876825722437371,train
0.1430987362990339,0.6565429382102519,0.7996416745092858,0.7933075832857884,train
-1.6388409197823668,-1.4169753783706138,-3.0558162981529806,-7.895146185989904,train
1.3412099823569519,1.3371860336026464,2.6783960159595983,2.022648219458393,train
-0.7168797401130567,0.8584575785294929,0.14157783841643623,0.16402201212292936,train
-1.253925958400583,0.8618228708495214,-0.3921030875510617,-0.5196613455931386,train
-1.8368994337809443,0.5261708865716728,-1.3107285472092716,-2.200869247289607,train
0.36357177275296726,0.023539989232787883,0.38711176198575514,0.42247800114987544,train
0.7102574473691297,0.8074334831601838,1.5176909305293136,1.305004772371375,train
-1.9336486842885754,0.7101769604896536,-1.2234717237989217,-2.0088006910614187,train
0.048372233197123915,-0.42484885312922854,-0.37647661993210463,-0.49696032653571204,train
-1.0940168992082482,-0.6883221274762811,-1.7823390266845291,-3.3749272610654337,train
0.5806911616377994,0.12222755431438403,0.7029187159521835,0.7126394641223536,train
-1.3025342839800342,1.8588241817942248,0.5562898978141906,0.5833177727418111,train
0.7637509524098638,-1.486928490784681,-0.7231775383748171,-1.0436193490899182,train
-0.45305861479785037,-1.761030318902928,-2.2140889337007783,-4.6702578723973005,train
1.746919954946938,0.1977130094838201,1.9446329644307583,1.5667712922521932,train
-1.449916223416027,0.06106524222722167,-1.3888509811888052,-2.3792415141196046,train
-0.635734595798966,0.20800999724448985,-0.4277245985544761,-0.572066593025454,train
-1.5461059150376437,0.2927438374902003,-1.2533620775474434,-2.0737558005310195,train
1.6987744731142511,-0.26784270556176615,1.4309317675524849,1.2493447460332978,train
1.509357413523924,1.7878361263224984,3.2971935398464227,2.487456221016333,train
-0.9682334891393776,-1.9210847741718187,-2.8893182633111962,-7.177654485494488,train
0.6399361841367162,-0.9941964297362952,-0.354260245599579,-0.46498537994103656,train
1.2688888008048633,-0.12390571217885686,1.1449830886260064,1.0557366799933485,train
0.22080324639784932,-1.9718265733850007,-1.7510233269871514,-3.2894919156583384,train
0.11860231342402594,-0.2110252853184854,-0.09242297189445947,-0.11350964187128545,train
-1.0325908363981933,1.9937641988736217,0.9611733624754284,0.9206509691164418,train
-1.6275889287764032,0.025063785955154145,-1.602525142821249,-2.899227407369301,train
1.588863031813307,0.27684108686242015,1.865704118675727,1.5193013673177123,train
1.6016722286533218,-1.5121977182070963,0.08947451044622556,0.10500352138041007,train
0.5324058290930718,-0.739633689647373,-0.2072278605543012,-0.2620014018243899,train
-0.6438808358051973,-0.45023565638872437,-1.0941164921939217,-1.737554904914623,train
-0.6031617015493564,-0.38125811610748084,-0.9844198176568373,-1.5197276892693687,train
0.9038227154809575,1.5379725540045224,2.44179526948548,1.8693887093239603,train
1.5884410398103084,0.6692292728701494,2.2576703126804576,1.7554575756169193,train
1.5483456970604692,-1.3337495483244384,0.21459614873603083,0.24419405017038204,train
1.1195021834304955,0.2958057341184058,1.4153079175489012,1.2391904675234167,train
0.568126584617151,0.5978660981961421,1.1659926828132932,1.0705901610543103,train
-1.6634401400198047,1.3681788462255198,-0.2952612937942849,-0.38175435467296776,train
-1.353485143621545,1.8966488238820483,0.5431636802605033,0.5713007729228978,train
1.594216754108317,-1.2181130301934424,0.37610372391487457,0.4115483343727307,train
0.4257162386383597,-0.9730290134524058,-0.547312774814046,-0.754838123753475,train
-1.9632117935334814,-1.5090934306975394,-3.472305224231021,-9.877099802890418,train
-1.5941138285358716,-0.28082383092837765,-1.8749376594642493,-3.634099529371404,train
0.6540070764322232,0.5596300493356013,1.2136371257678245,1.1038692497961327,train
-1.9797536646151253,1.1848014199069221,-0.7949522447082031,-1.1686458817010348,train
-1.3567677943300054,-0.09114122837102731,-1.4479090227010327,-2.5181957471746577,train
0.1949351574663445,-0.38381702790581274,-0.18888187043946825,-0.23769808371120102,train
0.767580790770773,0.18210959069848845,0.9496903814692614,0.9118817606170295,train
0.6078450380104021,-1.0021714819560277,-0.39432644394562555,-0.5229054929308122,train
-1.1029227621577609,2.507446466033728,1.404523703875967,1.2321566652128049,train
0.8487168853901434,-1.9291932325416703,-1.0804763471515269,-1.7098693360699102,train
-1.0510036500127997,0.22168869467486935,-0.8293149553379304,-1.230025554269564,train
-0.6984012073629291,2.428327463075567,1.729926255712638,1.4369707968135323,train
0.9859656204720966,0.008159813471997322,0.9941254339440939,0.9455888887424004,train
0.5985315961888587,-0.22804684200179334,0.3704847541870653,0.40594663657364766,train
1.3968936419767117,-0.4289345073725126,0.9679591346041991,0.9258137137099085,train
0.6304515692013735,-0.2164700181148894,0.41398155108648405,0.4489110668224285,train
0.2732344133418865,1.6474181696118362,1.9206525829537227,1.5523665711553905,train
-1.62530092868763,-2.654234293595408,-4.279535222283038,-14.548629423427172,train
-0.5291367877622659,1.8401204415555905,1.3109836537933246,1.1702348898152424,train
-0.9391905292730982,-1.708748582940174,-2.6479391122132725,-6.209313447427812,train
-1.0240414264836657,-0.31998279508129773,-1.3440242215649634,-2.2761417404849396,train
1.8920422190097823,-0.5150933043583942,1.376948914651388,1.214076156041158,train
-0.4276091013329584,0.7062639237248637,0.2786548223919053,0.3121730904463482,train
1.5681862207084531,-1.917749222260497,-0.3495630015520439,-0.45826961965382235,train
0.5245545039890516,0.5546071992983314,1.079161703287383,1.0084560948140304,train
1.1792452141665937,2.429171547944223,3.6084167621108167,2.7730991257822715,train
0.010548372420768448,-1.6358088055113724,-1.625260433090604,-2.9574079160224866,train
0.30761553850543644,0.22764740113247478,0.5352629396379112,0.5640314164844006,train
-0.0299292247245444,-0.7943786133559309,-0.8243078380804753,-1.2210196043874457,train
-1.219028048807822,0.5110646474316429,-0.7079634013761791,-1.017661728864216,train
0.8898084610460213,0.02297733289890247,0.9127857939449238,0.8834152288498949,train
-0.8769105502365768,-0.7697842908531715,-1.6466948410897482,-3.0127741868425777,train
-1.9027361342741846,0.5854467418452888,-1.3172893924288958,-2.215614083329697,train
0.5818891836286713,2.1652177317440917,2.747106915372763,2.069114735615587,train
-1.2915572823718042,-0.2290845500727584,-1.5206418324445625,-2.6942886010971363,train
1.7618343374116572,0.8637095305778183,2.6255438679894754,1.9875652470472738,train
1.8157143080103495,-1.5519275494453963,0.26378675856495315,0.29658683376862655,train
1.659457560881794,-1.1477236521816105,0.5117339087001835,0.5422196411473447,train
-0.5193651989782224,0.5668875334564528,0.0475223344782304,0.056354655847727926,train
-1.9381735338845303,1.7809392342431578,-0.15723429964137248,-0.19629230929599134,train
1.7132742503509015,0.426736018542792,2.1400102688936933,1.6841433915289776,train
-0.2872634067307427,-0.3756696366277852,-0.6629330433585279,-0.9419310160094615,train
1.8666192761746783,-0.0008503134919751006,1.8657689626827032,1.5193404490601923,train
1.8544799083570114,-1.500489280763661,0.3539906275933504,0.3894138608126279,train
1.4120378218694403,0.7254183916264401,2.1374562134958803,1.6826035844300287,train
-0.8222044317216572,1.058799674788091,0.23659524306643376,0.2677832972191669,train
-0.45960908559229896,-0.5425083993996964,-1.0021174849919954,-1.5541311138933152,train
1.4045466860674276,-0.5640505773114017,0.8404961087560259,0.8263529570254788,train
-0.7323119793748893,0.3190538755824582,-0.41325810379243116,-0.5506732603096358,train
-1.32202901325563,-0.5240636832487146,-1.8460926965043445,-3.55230828071471,train
0.22720504983340062,-0.07935913755098695,0.14784591228241367,0.171019154461618,train
1.7446190966431239,2.5196661469998185,4.264285243642942,3.539019271848067,train
0.784119186699892,-0.296430840895196,0.487688345804696,0.5196736260972968,train
0.28024468035745986,-0.4300081824254666,-0.14976350206800676,-0.18661288752438204,train
-1.6112940249169259,-0.777050166762191,-2.388344191679117,-5.258447634659587,train
0.46002890679667896,0.8930303657999241,1.353059272596603,1.1982972838733708,train
1.960215400417053,-0.2174690078617236,1.7427463925553295,1.4447965908252551,train
-1.4396639390539039,-0.7792476459857112,-2.2189115850396153,-4.686012661493853,train
0.07331860945494695,1.5855648387276144,1.6588834481825614,1.3933454442503368,train
1.5094922877118218,1.7035236054163645,3.213015893128186,2.41705157347129,train
0.9630744710168178,-0.7205082788864462,0.24256619213037156,0.2741415331043402,train
0.7880629639810719,-2.2398479416327395,-1.4517849776516676,-2.527440740180356,train
0.8099363359484371,1.2090164278043065,2.0189527637527434,1.6113719986501573,train
-0.5620353951209793,-0.8215557909120047,-1.3835911860329841,-2.3670389243776633,train
-0.8256326229420266,0.9487507189953224,0.12311809605329582,0.1432876071998955,train
1.2374446219140545,-2.3641245812542024,-1.126679959340148,-1.8043490829667845,train
1.240453578716723,1.071116805959171,2.311570384675894,1.7884545327683,train
1.4682892743204148,-1.4534063151369374,0.014882959183477373,0.017793265108569753,train
1.6529622102258852,0.8769169428798294,2.5298791531057145,1.9253662511404657,train
0.04536959544375119,0.017127681403720927,0.06249727684747211,0.07383716476868399,train
0.0060651787487984166,-1.1447273032759737,-1.1386621245271753,-1.8291766800927696,train
1.1931807158671006,-0.4884435755121366,0.704737140354964,0.7141887787108966,train
0.5998557231110606,0.8235821483480409,1.4234378714591016,1.2444795716513557,train
0.8078675090308134,0.12707334373828108,0.9349408527690944,0.9005569669123817,train
1.1831706777444042,0.701295576566981,1.8844662543113853,1.5306026450969614,train
1.5600213672702652,2.3717287014185824,3.9317500686888476,3.119481602773523,train
-0.6480193725938568,-1.8770899340532616,-2.5251093066471184,-5.748011466635464,train
-0.49766818944022395,1.9406550899623487,1.4429869005221247,1.257151096033951,train
-1.624072240636524,0.12522712502785552,-1.4988451156086684,-2.6409356694420394,train
0.3131205639846959,-1.0785408579877538,-0.7654202940030579,-1.1166865922528397,train
-1.8562309048130317,-1.5963763508867876,-3.452607255699819,-9.777117463356669,train
-0.13760792747015937,-0.2269444689324402,-0.36455239640259957,-0.4797548330162162,train
0.1705785388303065,1.1059801343093512,1.2765586731396577,1.1470039252544986,train
-0.8538349914868624,-0.15305894445304105,-1.0068939359399034,-1.5634645783237275,train
0.363333042276043,1.813385916296817,2.17671895857286,1.706307318177608,train
-1.8779990002438023,-1.7414108280618705,-3.619409828305673,-10.644066557762898,train
-1.8506072450031423,-0.014506737415265472,-1.8651139824184078,-3.6061357824850586,train
1.290402242638633,-1.5028721332957429,-0.21246989065710986,-0.2689864863606785,train
-0.5592374343549484,0.43635825914996146,-0.12287917520498698,-0.1520775671812097,train
-1.4917579493924609,1.0642648681167604,-0.4274930812757005,-0.5717230230732219,train
0.08897304021921748,-0.5049141524172639,-0.4159411121980464,-0.5546294736658807,train
1.0799742123944434,-3.125056627952561,-2.0450824155581175,-4.136471282519487,train
-1.1367158900126273,0.23873777615579342,-0.8979781138568339,-1.3556880368214757,train
0.491561903276001,0.5240862620802114,1.0156481653562124,0.9616995858397692,train
-1.658610140024928,0.4851537059540372,-1.1734564340708908,-1.90204019732577,train
-1.7932731153255692,1.4829386301865848,-0.31033448513898443,-0.40278800677430876,train
0.12541852627259198,-1.2852644155788586,-1.1598458893062666,-1.8734015116796257,train
0.16254048644042607,0.8162593265405392,0.9787998129809653,0.9340319661272696,train
0.5497196059928262,1.43100901497357,1.9807286209663961,1.588436814723771,train
0.9043653348906462,-2.13430510080782,-1.229939765917174,-2.022782948883722,train
1.9034083178501384,0.38358219110277264,2.2869905089529112,1.773376183260416,train
0.06520139320478124,-0.6050157972092057,-0.5398144040044245,-0.7430622468574546,train
-0.7081741082350161,-0.09782720772197506,-0.8060013159569912,-1.1882734745798746,train
1.1807447790748147,0.41721178024600364,1.5979565593208183,1.3555246420505676,train
-0.9166709949517031,-0.5846742769362627,-1.5013452718879658,-2.647030050470785,train
-0.24411431717745558,-0.8108496949939341,-1.0549640121713897,-1.6585475953507047,train
-1.6861744746309362,0.04098290098562952,-1.6451915736453067,-3.0088748083396455,train
-1.89859702633817,-1.304695126635363,-3.2032921529735328,-8.565736719880368,train
1.8505936587117002,-1.3029901546622225,0.5476035040494778,0.5753738076866708,train
1.3439204820488233,0.815247939547804,2.159168421596627,1.6957026762646978,train
0.7838968243747919,-1.3785528421903872,-0.5946560178155953,-0.8301859428004387,train
-0.3641882223429205,0.7995750010910543,0.4353867787481338,0.46972227211059947,train
-1.306822719716617,0.5551095514247414,-0.7517131682918755,-1.0928162371726828,train
-1.3742518293156558,-2.070968074548716,-3.4452199038643716,-9.739784745355587,train
-0.9990284073416187,-0.8130775828027861,-1.8121059901444048,-3.457168793797596,train
0.19690665882448188,1.4329312836568469,1.6298379424813287,1.375366786179862,train
0.8583836908002493,-1.177398637367618,-0.3190149465673686,-0.4149724128281928,train
0.6407895068709251,-0.5572851147712652,0.08350439209965987,0.09814248920702585,train
-0.8802644122162286,0.5544730719022758,-0.32579134031395285,-0.42452058220488903,train
1.8194611226527764,0.9400686111391146,2.759529733791891,2.077625921616799,train
0.951587666783074,-0.3018466632533948,0.6497410035296792,0.6667550353733327,train
0.21741621004560274,-0.7170122336299699,-0.49959602358436717,-0.6806289474565222,train
0.44688298493740897,1.706843834038209,2.153726818975618,1.6924177344940787,train
-0.32159975028884036,2.0866795965570946,1.7650798462682542,1.4583996752127688,train
-1.0090760419953702,1.1746296609381546,0.16555361894278442,0.190668817193392,train
-0.5761092853949537,0.10238177107802886,-0.4737275143169248,-0.6411139878556308,train
1.0313844418574765,-0.9699188659691116,0.061465575888364876,0.07263689685984166,train
-1.9424260454809765,-0.9965332878678783,-2.938959333348855,-7.387256200543204,train
-1.535709437972335,0.6270169263189089,-0.9086925116534261,-1.3756640117781544,train
-1.815989431912989,0.5020778650664205,-1.3139115668465684,-2.2080174173558667,train
-1.8370847907241195,1.6819183115357152,-0.1551664791884042,-0.1936095602491898,train
1.4218423360440289,0.780540111043367,2.2023824470873956,1.7218439338927303,train
0.8146314375200947,-1.8036963621117814,-0.9890649245916867,-1.5287303467186124,train
-0.10330468365069922,1.2623371412675022,1.159032457616803,1.0656817518855355,train
-1.608663357395994,-1.1976727527772955,-2.8063361101732895,-6.835328180911761,train
-0.03353649953267057,-0.46076552634282186,-0.49430202587549243,-0.6725015306247104,train
-0.10611291687773727,0.3002402475020334,0.1941273306242961,0.22201295910477137,train
-1.3071925203599393,2.3948009877407572,1.087608467380818,1.0145886848183303,train
-0.26459340304810786,3.731902267206433,3.467308864158325,2.6383407731122372,train
-0.40598106241050624,0.7280676709634193,0.32208660855291305,0.35705265499127326,train
0.46340039220886586,-0.21983594246446544,0.24356444974440042,0.27520270384052614,train
0.5403746034705752,0.6414067781766603,1.1817813816472356,1.0816797091054957,train
-1.818783960911822,1.0651865110486032,-0.7535974498632187,-1.0960884178631423,train
-0.5015495414941151,-0.38480115066863,-0.8863506921627451,-1.3341227283831172,train
0.5034396628569455,2.1542536270947865,2.657693289951732,2.008840579693009,train
0.012545034320350812,0.27608491102968247,0.2886299453500333,0.32256600909788247,train
1.425959364753289,0.597291706909673,2.023251071662962,1.6139512714885824,train
0.63477452647578,0.7991091024653536,1.4338836289411336,1.2512585093898265,train
-1.3482622916742812,0.5059039327373468,-0.8423583589369344,-1.253585822345293,train
-1.7177250103982806,1.0067286005635345,-0.7109964098347461,-1.02282145955685,train
