X_obs,X_true,x_noise,x_bias,a,y,split,domain_id,env_range_start,env_range_end
-1.1365246194019094,-3.309166516352457,2.1726418969505477,-10.950583032948256,1,5.619766786820698,train,0,-4.0,-3.2
-4.9691749928795375,-3.4023026858102523,-1.566872307069285,-11.575663565871656,0,4.790951395357755,train,0,-4.0,-3.2
-3.96899246499364,-3.555007812807665,-0.413984652185975,-12.638080549123538,0,4.312863752894407,train,0,-4.0,-3.2
-4.1678435112340155,-3.890835819471452,-0.2770076917625631,-15.138603374082086,1,3.9445586503671652,train,0,-4.0,-3.2
-7.303767848566078,-3.9520658483902307,-3.351702000175848,-15.618824470012393,1,3.7524702119950426,train,0,-4.0,-3.2
-1.5778906590681148,-3.90292523540741,2.3250345763392954,-15.232825393179988,0,3.145228573069005,train,0,-4.0,-3.2
-3.5247600797161205,-3.9643584971641905,0.4395984174480699,-15.716138294037918,1,3.713544682384832,train,0,-4.0,-3.2
-5.167511955004476,-3.914004696715126,-1.2535072582893498,-15.319432765908065,1,3.872226893636774,train,0,-4.0,-3.2
-1.3580243976847832,-3.8194325291137163,2.461408131428933,-14.588064844452,0,3.4353708199966,train,0,-4.0,-3.2
-2.7268144154869995,-3.4296088156938587,0.7027944002068589,-11.762216628685032,1,5.295113348525987,train,0,-4.0,-3.2
-3.0367950463303286,-3.552226414356686,0.5154313680263574,-12.618312498853358,0,4.321759375515989,train,0,-4.0,-3.2
-4.718353293712763,-3.9899552158727074,-0.7283980778400553,-15.919742624669823,1,3.6321029501320705,train,0,-4.0,-3.2
-1.5202321406524195,-2.851204078286397,1.3309719376339775,-8.129364696036983,0,6.341785886783358,train,1,-3.2,-2.4
-5.297160288468594,-3.179259014537687,-2.1179012739309067,-10.107687881519146,1,5.956924847392341,train,1,-3.2,-2.4
-2.8975755741331772,-2.7602700176970325,-0.13730555643614484,-7.6190905705971765,0,6.571409243231271,train,1,-3.2,-2.4
-3.449551118611489,-2.8517420859053786,-0.5978090327061105,-8.13243292452396,1,6.747026830190416,train,1,-3.2,-2.4
-4.136664601926528,-2.863705758330009,-1.2729588435965185,-8.200810670292451,1,6.719675731883019,train,1,-3.2,-2.4
-2.225732318323686,-2.935732143196901,0.7099998248732148,-8.618523216599469,0,6.121664552530239,train,1,-3.2,-2.4
-3.2561889813052236,-3.036281092769726,-0.21990788853549761,-9.21900287431092,1,6.312398850275631,train,1,-3.2,-2.4
-1.4807575516763842,-2.704583226919469,1.2238256752430847,-7.314770431334128,1,7.074091827466349,train,1,-3.2,-2.4
-4.739234834447586,-2.9602762610603817,-1.778958573387205,-8.763235541797632,1,6.494705783280947,train,1,-3.2,-2.4
-1.9709639097072111,-2.986538179917707,1.0155742702104957,-8.919410300106168,1,6.432235879957533,train,1,-3.2,-2.4
-2.1055647557443793,-2.703092933784564,0.5975281780401849,-7.306711408676042,0,6.711979866095781,train,1,-3.2,-2.4
-2.6248813142105614,-2.776686324578369,0.15180501036780747,-7.709986945100531,0,6.530505874704761,train,1,-3.2,-2.4
-4.794908705102294,-3.0923360437240532,-1.702572661378241,-9.56254220731493,1,6.174983117074028,train,1,-3.2,-2.4
-3.091266445031192,-2.789137502987403,-0.3021289420437889,-7.779288010570806,0,6.499320395243137,train,1,-3.2,-2.4
-4.908457640999767,-3.052448107482468,-1.8560095335172995,-9.3174394488733,0,5.807152248007015,train,1,-3.2,-2.4
-5.0709142046406,-2.5717318817466612,-2.499182322893939,-6.613804871592223,1,7.3544780513631105,train,1,-3.2,-2.4
1.4188747154452699,-2.516819765888409,3.935694481333679,-6.334381733966586,1,7.466247306413365,train,1,-3.2,-2.4
-1.63957694604613,-2.804610530094458,1.165033584048328,-7.865840225516716,0,6.460371898517478,train,1,-3.2,-2.4
-0.37163938883608516,-2.5227508117140256,2.1511114228779404,-6.3642716580037755,0,7.136077753898301,train,1,-3.2,-2.4
-3.651099600604565,-3.1362836183927514,-0.5148159822118138,-9.836274934998729,1,6.065490026000509,train,1,-3.2,-2.4
-1.96036555236892,-2.7958031279026367,0.8354375755337167,-7.816515129990167,0,6.482568191504425,train,1,-3.2,-2.4
-2.310871269758182,-3.1477707964904975,0.8368995267323154,-9.90846098723842,1,6.036615605104632,train,1,-3.2,-2.4
-2.135683161521449,-2.8575021379220886,0.7218189764006396,-8.165318468229307,0,6.325606689296812,train,1,-3.2,-2.4
-3.118383878614147,-3.12277526747151,0.0043913888573632485,-9.751725371131762,1,6.099309851547295,train,1,-3.2,-2.4
-3.3721690924718195,-3.0982720226389784,-0.2738970698328411,-9.599289526267427,1,6.160284189493029,train,1,-3.2,-2.4
-5.206138468015664,-2.722603752817123,-2.4835347151985405,-7.412571194853883,0,6.664342962315752,train,1,-3.2,-2.4
-2.2870174958286227,-3.0191903995166114,0.7321729036879888,-9.115510668533275,1,6.35379573258669,train,1,-3.2,-2.4
-2.6062471720205664,-3.1144434525520137,0.5081962805314473,-9.699758019144108,1,6.120096792342357,train,1,-3.2,-2.4
-1.6822909542025424,-3.0237550343435524,1.34146408014101,-9.143094507717977,0,5.88560747152691,train,1,-3.2,-2.4
-3.2492294786335916,-2.9201389719973605,-0.3290905066362311,-8.527211615777802,0,6.162754772899989,train,1,-3.2,-2.4
-0.7355953861674789,-2.82577001233416,2.090174626166681,-7.984976162606998,0,6.406760726826851,train,1,-3.2,-2.4
-3.5756064704192028,-3.038605418988028,-0.5370010514311749,-9.233122892303408,0,5.845094698463466,train,1,-3.2,-2.4
-4.1941872818430985,-2.6876746198280683,-1.50651266201503,-7.2235948620679515,1,7.110562055172819,train,1,-3.2,-2.4
-1.6877477260296259,-2.813544131558599,1.125796405528973,-7.91603058022783,1,6.833587767908868,train,1,-3.2,-2.4
-3.357826135455039,-2.795810623985161,-0.5620155114698783,-7.816557045188294,0,6.482549329665268,train,1,-3.2,-2.4
-4.396150247640579,-2.8904858791051526,-1.5056643685354256,-8.354908617306288,0,6.24029112221217,train,1,-3.2,-2.4
-2.4153016607837245,-2.565090036446738,0.14978837566301348,-6.5796868950783285,0,7.039140897214752,train,1,-3.2,-2.4
-1.8281940852346914,-2.7359966568977545,0.9078025716630631,-7.485677706555689,1,7.0057289173777235,train,1,-3.2,-2.4
-2.780433566588118,-3.070161121198149,0.2897275546100308,-9.425889310116675,0,5.758349810447496,train,1,-3.2,-2.4
-2.0424873440045905,-2.639398122714275,0.5969107787096847,-6.96642245018764,0,6.865109897415563,train,1,-3.2,-2.4
2.502072012637645,-2.428359135928596,4.930431148566241,-5.896928093047877,1,7.641228762780849,train,1,-3.2,-2.4
-1.8146482582895325,-2.7999933110638264,0.985345052774294,-7.83996254200217,0,6.472016856099023,train,1,-3.2,-2.4
-0.6502715692627365,-2.488383948843084,1.8381123795803473,-6.192054676859899,0,7.213575395413045,train,1,-3.2,-2.4
-5.309724006414286,-2.926709077863112,-2.383014928551174,-8.565626026446349,1,6.57374958942146,train,1,-3.2,-2.4
-2.308220478168824,-2.7462846978978326,0.4380642197290088,-7.542079641907789,0,6.606064161141495,train,1,-3.2,-2.4
-1.929064789277473,-2.857963229363112,0.9288984400856387,-8.167953820391627,1,6.732818471843348,train,1,-3.2,-2.4
-3.287977099513751,-2.8506021895785607,-0.4373749099351904,-8.125932843230084,1,6.7496268627079665,train,1,-3.2,-2.4
-3.629928025200794,-2.57875265200232,-1.051175373198474,-6.6499652402089975,0,7.007515641905951,train,1,-3.2,-2.4
-2.295692470777825,-2.771516661201875,0.47582419042405016,-7.68130460331959,0,6.543412928506184,train,1,-3.2,-2.4
-2.8145471412312237,-2.4370062184441066,-0.37754092278711704,-5.938999308735244,0,7.32745031106914,train,1,-3.2,-2.4
-3.477140171340647,-2.764633471881518,-0.7125066994591285,-7.643198233847658,1,6.942720706460937,train,1,-3.2,-2.4
-1.754923380918401,-3.13432406217998,1.379400681261579,-9.823987326760411,0,5.579205702957815,train,1,-3.2,-2.4
-1.3042466766511176,-2.9069260786599838,1.6026794020088662,-8.45021922679351,0,6.19740134794292,train,1,-3.2,-2.4
-2.1561643933826797,-2.5193195967963984,0.3631552034137188,-6.346971230802367,0,7.143862946138935,train,1,-3.2,-2.4
-3.4200533912209714,-2.8749799655616393,-0.5450734256593323,-8.265509802380805,0,6.2805205889286375,train,1,-3.2,-2.4
-2.5609932463255825,-3.1782381072841206,0.6172448609585383,-10.10119746659295,1,5.95952101336282,train,1,-3.2,-2.4
-2.0069080920660447,-3.0022582088021172,0.9953501167360725,-9.013554352319698,1,6.394578259072121,train,1,-3.2,-2.4
-2.389538142677892,-3.1462845034104365,0.7567463607325443,-9.899106176400657,0,5.545402220619704,train,1,-3.2,-2.4
-4.148955610451128,-2.4049183908629814,-1.7440372195881464,-5.7836324667109915,0,7.397365389980054,train,1,-3.2,-2.4
-2.8291570821257346,-2.423535749298261,-0.4056213328274734,-5.873525528126684,1,7.650589788749326,train,1,-3.2,-2.4
-2.128833320941365,-2.5597933190939304,0.43095999815256547,-6.55254183647792,1,7.378983265408832,train,1,-3.2,-2.4
-1.9718818055141067,-2.7185463028756263,0.7466644973615195,-7.3904940008787365,1,7.043802399648506,train,1,-3.2,-2.4
-1.4350937778267812,-2.588032111638655,1.1529383338118737,-6.697910210872835,1,7.320835915650866,train,1,-3.2,-2.4
-2.1545752261325344,-3.0646196427326577,0.9100444166001236,-9.391893554622843,1,6.243242578150863,train,1,-3.2,-2.4
-4.32676359418119,-2.9655814145444483,-1.361182179636742,-8.794673126291451,0,6.042397093168846,train,1,-3.2,-2.4
-3.6296515648362524,-2.7807464997597084,-0.8489050650765441,-7.73255109592587,0,6.520352006833359,train,1,-3.2,-2.4
-4.380415573216716,-2.914700575101793,-1.4657149981149225,-8.495479442498723,1,6.601808223000511,train,1,-3.2,-2.4
-0.998084857908009,-3.1634568278036803,2.1653719698956713,-10.007459101377725,0,5.496643404380023,train,1,-3.2,-2.4
-2.196985475420374,-2.4134772437142296,0.2164917682938556,-5.824872405926435,0,7.378807417333104,train,1,-3.2,-2.4
-2.1831189355267484,-2.846916064516123,0.6637971289893745,-8.10493107839997,1,6.758027568640012,train,1,-3.2,-2.4
-1.5571647693835322,-2.7967996484966777,1.2396348791131455,-7.82208827383114,0,6.480060276775987,train,1,-3.2,-2.4
-3.3359698676130884,-2.941166945972241,-0.3948029216408475,-8.650463004079679,1,6.539814798368129,train,1,-3.2,-2.4
-4.373407730771669,-2.9922041978022906,-1.3812035329693781,-8.95328596134565,0,5.971021317394458,train,1,-3.2,-2.4
-3.402315056769714,-2.89048809174339,-0.5118269650263236,-8.354921408510345,1,6.658031436595862,train,1,-3.2,-2.4
-2.7121631097051613,-2.534386480292399,-0.17777662941276212,-6.4231148314888955,1,7.430754067404441,train,1,-3.2,-2.4
-0.8088780566624163,-2.6106023549703097,1.8017242983078934,-6.815244655776527,1,7.273902137689388,train,1,-3.2,-2.4
