X_obs,X_true,x_noise,x_bias,a,y,split,domain_id,env_range_start,env_range_end
-3.241605239147495,-3.29748599725647,0.055880758108974644,-35.85493008455681,0,-10.609556593460546,train,0,-4.0,-3.2
-4.145206259222379,-3.92132253293356,-0.22388372628881853,-60.29727628186192,1,-23.823422855173064,train,0,-4.0,-3.2
-3.7852089470309327,-3.6631138999959583,-0.12209504703497426,-49.15314017272868,1,-20.819969734533615,train,0,-4.0,-3.2
-2.1910249874725567,-3.2336883758795985,1.0426633884070415,-33.81384024421002,1,-16.4638331764808,train,0,-4.0,-3.2
-2.672973804183577,-3.5734677720215866,0.9004939678380097,-45.63201105710757,1,-19.846805527486275,train,0,-4.0,-3.2
-2.8111399196163704,-3.4464983088396215,0.635358389223251,-40.93871523000777,1,-18.527237972520417,train,0,-4.0,-3.2
-3.582346043198286,-3.7475874951951496,0.1652414519968633,-52.63266291652279,1,-21.769295068890006,train,0,-4.0,-3.2
-3.357413904359486,-3.450799257854733,0.0933853534952471,-41.09217111207423,1,-18.57083199597905,train,0,-4.0,-3.2
-2.5902431480838723,-3.332299462482102,0.7420563143982294,-37.002585363113596,0,-10.736950094708577,train,0,-4.0,-3.2
-3.706375907110161,-3.9853693781246466,0.27899347101448546,-63.30029567938138,0,-13.222114047961568,train,0,-4.0,-3.2
-2.580822859806644,-3.3998845480440263,0.8190616882373821,-39.29999626212266,0,-10.985653569374533,train,0,-4.0,-3.2
-3.581051257096476,-3.2089111288748042,-0.372140128221672,-33.042512905541955,0,-10.287583644735252,train,0,-4.0,-3.2
-6.323272793424695,-3.4014674764961286,-2.9218053169285665,-39.35491405361605,1,-18.075385240211595,train,0,-4.0,-3.2
-2.529055284117179,-3.7756448063484758,1.2465895222312968,-53.82368076433178,0,-12.403408034332063,train,0,-4.0,-3.2
-0.7442009608697004,-3.3685765372388095,2.624375576369109,-38.22427510976743,0,-10.870215113911778,train,0,-4.0,-3.2
-3.387781862455588,-3.9174191947378865,0.5296373322822985,-60.1173932530074,1,-23.77573623481514,train,0,-4.0,-3.2
-3.761871458999476,-3.641685179059276,-0.12018627994019973,-48.29555886110378,1,-20.584167309398584,train,0,-4.0,-3.2
-3.4368572902007632,-3.2731235975255237,-0.16373369267523963,-35.06607969322985,1,-16.83258673122254,train,0,-4.0,-3.2
-3.9079737066308287,-3.7651086813010566,-0.14286502532977186,-53.3743440041009,0,-12.362812923985189,train,0,-4.0,-3.2
-3.7488884391709156,-3.769779729130921,0.020891289960005516,-53.57324148523671,0,-12.380804017097498,train,0,-4.0,-3.2
-5.242399616801644,-3.895977142305378,-1.346422474496266,-59.13562628388411,1,-23.515056683692954,train,0,-4.0,-3.2
-4.605019783208036,-3.9845064337037623,-0.6205133495042733,-63.25918570569967,1,-24.60535644225122,train,0,-4.0,-3.2
-4.653363766828402,-3.4569315736480872,-1.1964321931803152,-41.311631782560426,0,-11.19702735659547,train,0,-4.0,-3.2
-3.5321385135346284,-3.830697507199953,0.29855899366532457,-56.21258758050774,0,-12.616344273210013,train,0,-4.0,-3.2
-4.143532055347254,-3.787562672502219,-0.35596938284503526,-54.334976482016096,0,-12.44938754714698,train,0,-4.0,-3.2
-3.0124878838021774,-3.6067414725757296,0.5942535887735525,-46.91859959261401,1,-20.20394433624999,train,0,-4.0,-3.2
-4.166953755597337,-3.9573099639063356,-0.20964379169100114,-61.972669737689806,0,-13.111383286472803,train,0,-4.0,-3.2
-2.3571036902208995,-3.54070591560639,1.1836022253854903,-44.38840804851575,0,-11.509885907789485,train,0,-4.0,-3.2
-3.626376458472822,-3.882617140075352,0.2562406816025301,-58.52935016585114,1,-23.353721453396282,train,0,-4.0,-3.2
-0.8997158957136926,-3.528555570477373,2.62883967476368,-43.933002416199535,0,-11.464326759756108,train,0,-4.0,-3.2
-5.715826419452566,-3.440193311983255,-2.275633107469311,-40.71444711571584,1,-18.463469359092933,train,0,-4.0,-3.2
-4.694432482843629,-3.918132456937739,-0.7763000259058899,-60.150236767903735,0,-12.957402106171292,train,0,-4.0,-3.2
-2.5869709397658918,-3.6687552097443454,1.0817842699784534,-49.38058219167365,0,-11.99387727306651,train,0,-4.0,-3.2
-0.41048902565012657,-3.444479873817804,3.0339908481676776,-40.86683030919935,1,-18.50680568329328,train,0,-4.0,-3.2
-3.96701831763703,-3.668656584378478,-0.29836173325855203,-49.3765998760498,1,-20.881289728345394,train,0,-4.0,-3.2
-3.9076344410290633,-3.9600372328431304,0.05240279181406704,-62.10088762812761,0,-13.122129451091942,train,0,-4.0,-3.2
-3.8428599662839176,-3.571282875267591,-0.2715770910163268,-45.54836097929055,1,-19.823520821660882,train,0,-4.0,-3.2
-1.871215748719059,-3.468964283824169,1.5977485351051102,-41.74452130107454,1,-18.755797111687414,train,0,-4.0,-3.2
-3.932858146524576,-3.5880887103533534,-0.34476943617122263,-46.19441965984595,1,-20.00315006302925,train,0,-4.0,-3.2
-2.428240387353624,-3.2443241952073496,0.8160838078537256,-34.148586846698635,1,-16.562689954961776,train,0,-4.0,-3.2
-3.9145178862768115,-3.530755967598406,-0.38376191867840553,-44.01524316242039,1,-19.395316535279296,train,0,-4.0,-3.2
-4.804348974064887,-3.2772784677696936,-1.527070506295193,-35.199786865101515,0,-10.53583114061111,train,0,-4.0,-3.2
-3.5137629721268913,-3.89002023668301,0.3762572645561186,-58.864787675312066,1,-23.443018245111443,train,0,-4.0,-3.2
-3.284757146077002,-3.888578922199393,0.6038217761223913,-58.79938089009339,0,-12.841724384400047,train,0,-4.0,-3.2
-1.802215909993667,-3.354086969032381,1.5518710590387141,-37.733140966488136,1,-17.608889100394773,train,0,-4.0,-3.2
-3.814394962112353,-3.6818585304115734,-0.1325364317007796,-49.9115770268103,0,-12.043807131770926,train,0,-4.0,-3.2
-4.608551118761287,-3.867716642306454,-0.7408344764548332,-57.85807065989036,0,-12.760311340117168,train,0,-4.0,-3.2
-2.5826798197403416,-3.257993135683173,0.6753133159428315,-34.58203092726971,0,-10.465620025594914,train,0,-4.0,-3.2
-3.432902801518316,-3.721787312203595,0.28888451068527865,-51.55308427975586,0,-12.196423622205902,train,0,-4.0,-3.2
-3.062552224943909,-3.3993503174910757,0.33679809254716686,-39.28147331560738,0,-10.983680418785376,train,0,-4.0,-3.2
-3.5069368562163725,-3.419201611719639,-0.08773524449673333,-39.97367973341251,1,-18.25234078184142,train,0,-4.0,-3.2
-1.900948843042829,-3.2933551270353525,1.3924062839925235,-35.7203488347785,1,-17.024135148061756,train,0,-4.0,-3.2
-3.0576709747046444,-3.501062234355513,0.44339125965086845,-42.91404896135283,1,-19.085996495337106,train,0,-4.0,-3.2
-1.113655602768953,-3.3992460527781305,2.2855904500091775,-39.277858907968415,1,-18.053309939928077,train,0,-4.0,-3.2
-2.38761328814512,-3.720881326417726,1.3332680382726056,-51.51544511155834,0,-12.192952881484345,train,0,-4.0,-3.2
-2.993197931267727,-3.784057686587979,0.7908597553202522,-54.18427232500399,1,-22.189027524764736,train,0,-4.0,-3.2
-5.236217034182656,-3.283291025443147,-1.9529260087395088,-35.393877115576174,0,-10.557750618640965,train,0,-4.0,-3.2
-2.9347439117482095,-3.6575270481029643,0.7227831363547548,-48.928583109673,1,-20.758297766243494,train,0,-4.0,-3.2
-2.7237893179048203,-3.2281279622812917,0.5043386443764715,-33.63970860534225,1,-16.412325607912326,train,0,-4.0,-3.2
-2.496104794380975,-3.469246801745242,0.9731420073642668,-41.754721350647785,0,-11.24283483224868,train,0,-4.0,-3.2
-2.249312910183992,-3.5026434238327027,1.2533305136487105,-42.97221921506362,0,-11.36737465579938,train,0,-4.0,-3.2
-4.3892570517840115,-3.9082032216373,-0.48105383014671194,-59.69410088161732,0,-12.918491682544245,train,0,-4.0,-3.2
-2.251601850893854,-3.2404085930343434,0.9888067421404891,-34.02509336151734,0,-10.401727646333377,train,0,-4.0,-3.2
-4.314836810438956,-3.6400702932160476,-0.6747665172229077,-48.23133812494358,0,-11.884837642147014,train,0,-4.0,-3.2
-1.1914346184794535,-3.537288308490295,2.3458536900108413,-44.25999657182749,0,-11.497064856907434,train,0,-4.0,-3.2
-5.271832557611673,-3.6734905577909753,-1.5983419998206978,-49.57203910979209,0,-12.011912455568767,train,0,-4.0,-3.2
-5.923204688284118,-3.810378415805578,-2.11282627247854,-55.32282200183935,1,-22.495699647784605,train,0,-4.0,-3.2
-5.258161902539117,-3.277296383550197,-1.9808655189889195,-35.2003641444895,0,-10.535896433540382,train,0,-4.0,-3.2
-4.609723111657829,-3.5410564106621716,-1.0686667009956579,-44.4015914006982,1,-19.503487512126156,train,0,-4.0,-3.2
-5.340642216646746,-3.9977037383750726,-1.3429384782716736,-63.88984270370512,0,-13.27090806919932,train,0,-4.0,-3.2
-1.1589893846590509,-3.506284069103421,2.3472946844443703,-43.106354427712844,0,-11.38097929586452,train,0,-4.0,-3.2
-4.130483476276144,-3.738684078582323,-0.39179939769382105,-52.258423679559364,0,-12.261220709338156,train,0,-4.0,-3.2
-5.189564465446836,-3.5783535181939126,-1.611210947252923,-45.81943520236904,0,-11.651449258629118,train,0,-4.0,-3.2
-1.9539867484156304,-3.2912463205513807,1.3372595721357503,-35.651775227994754,1,-17.004094007253094,train,0,-4.0,-3.2
-4.418012918583911,-3.714184191998,-0.703828726585911,-51.23778084255319,0,-12.167308192845063,train,0,-4.0,-3.2
-4.757395931113837,-3.2731718792641606,-1.4842240518496768,-35.067631491888164,1,-16.833041936170115,train,0,-4.0,-3.2
-2.4503051941873983,-3.5013119073665577,1.0510067131791594,-42.923230669538775,0,-11.362400335490449,train,0,-4.0,-3.2
-3.2393083938291154,-3.987343005722755,0.7480346118936393,-63.39438464109763,1,-24.640905945387793,train,0,-4.0,-3.2
-3.778398232551264,-3.256450213004991,-0.5219480195462732,-34.53292204412451,0,-10.460009079897464,train,0,-4.0,-3.2
-1.7582344656969866,-3.447282465986461,1.6890480002894743,-40.96666506880063,1,-18.53518041171951,train,0,-4.0,-3.2
-3.0472198239859454,-3.2021417196388158,0.15492189565287054,-32.83383767197332,0,-10.263101912355914,train,0,-4.0,-3.2
-1.9217880746949771,-3.8621275933237373,1.9403395186287602,-57.60760929673575,1,-23.107904639318363,train,0,-4.0,-3.2
-3.2870023418970127,-3.890291400296898,0.6032890583998851,-58.87709848627074,0,-12.848416170616108,train,0,-4.0,-3.2
-1.383356980826438,-3.253923629570269,1.870566648743831,-34.452605172384466,1,-16.6522919231877,train,0,-4.0,-3.2
-3.3112622350975665,-3.44254547080808,0.1312832357105138,-40.79801713418794,1,-18.48723983926183,train,0,-4.0,-3.2
-5.4108931381971885,-3.94719986182235,-1.463693276374839,-61.498900423464086,1,-24.141379670159868,train,0,-4.0,-3.2
-0.4563871790443508,-3.395629557918027,2.939242378873676,-39.152627812911106,1,-18.0174142363363,train,0,-4.0,-3.2
-4.051828050810085,-3.396899049231003,-0.6549290015790813,-39.19655707964862,0,-10.974628289285983,train,0,-4.0,-3.2
-3.5001858070294896,-3.2615803715628133,-0.23860543546667606,-34.69638710068639,0,-10.478668856702168,train,0,-4.0,-3.2
-4.271258399002728,-3.4307801930972226,-0.8404782059055056,-40.38114994531951,0,-11.099963578198059,train,0,-4.0,-3.2
-4.144656569179738,-3.900583230422268,-0.24407333875747012,-59.34561678421187,1,-23.570873048109178,train,0,-4.0,-3.2
-3.69289256363001,-3.9840958929281634,0.2912033292981535,-63.23963412521814,1,-24.60021450382812,train,0,-4.0,-3.2
-3.7368349958490197,-3.9790312104978245,0.24219621464880484,-62.99876516572397,1,-24.53684666463827,train,0,-4.0,-3.2
-3.184130464464933,-3.9773548095833644,0.7932243451184314,-62.91917290323064,1,-24.51589900939622,train,0,-4.0,-3.2
-1.652441295146883,-3.803031145917563,2.15058985077068,-55.00341401043808,1,-22.409776239840305,train,0,-4.0,-3.2
-3.4565351271998987,-3.31197764105369,-0.14455748614620892,-36.32973154404656,1,-17.20187923197038,train,0,-4.0,-3.2
-5.04868003106239,-3.568935148526678,-1.479744882535712,-45.45859086632728,0,-11.61597726290658,train,0,-4.0,-3.2
-4.976524168862948,-3.5577424170513874,-1.4187817518115604,-45.03223531127183,0,-11.5738719573796,train,0,-4.0,-3.2
-4.1252807079512674,-3.3263752861123157,-0.7989054218389519,-36.80558593701125,0,-10.715237577077172,train,0,-4.0,-3.2
-5.909696317046789,-3.9006613479040713,-2.0090349691427183,-59.34918242251032,0,-12.88896769216242,train,0,-4.0,-3.2
-2.7866172674643055,-3.7766530567910883,0.990035789326783,-53.866811603475895,1,-22.103321491068442,train,0,-4.0,-3.2
-4.129248859190664,-3.53139258283337,-0.5978562763572937,-44.03905604603441,0,-11.474958869420798,train,0,-4.0,-3.2
-3.5975053753076818,-3.2243234013442605,-0.37318197396342107,-33.520908907085754,0,-10.343388382174496,train,0,-4.0,-3.2
-3.5534456040010367,-3.551175824595432,-0.0022697794056044415,-44.7833447143185,1,-19.61019641665,train,0,-4.0,-3.2
-5.661026678016164,-3.9850821685016458,-1.6759445095145182,-63.286611268598826,0,-13.220978730876915,train,0,-4.0,-3.2
-4.393073494786758,-3.359493861855507,-1.0335796329312503,-37.91591629053441,1,-17.661664843673403,train,0,-4.0,-3.2
-3.0039667501016165,-3.8136205809271835,0.8096538308255667,-55.46416102322147,0,-12.55014496324598,train,0,-4.0,-3.2
-2.612068886561425,-3.3543158435049767,0.7422469569435519,-37.74086593796974,1,-17.61112071810888,train,0,-4.0,-3.2
-4.221517801589428,-3.6897114847486625,-0.5318063168407654,-50.2316245639132,0,-12.07376694552425,train,0,-4.0,-3.2
-1.1365246194019094,-3.309166516352457,2.1726418969505477,-36.237302707169704,1,-17.17496009049131,train,0,-4.0,-3.2
-4.9691749928795375,-3.4023026858102523,-1.566872307069285,-39.383911240201016,0,-10.994586282234778,train,0,-4.0,-3.2
-3.96899246499364,-3.555007812807665,-0.413984652185975,-44.92847509102676,0,-11.563592940243531,train,0,-4.0,-3.2
-4.1678435112340155,-3.890835819471452,-0.2770076917625631,-58.90182026464996,1,-23.452871511344348,train,0,-4.0,-3.2
-7.303767848566078,-3.9520658483902307,-3.351702000175848,-61.72662277993763,1,-24.20152210115822,train,0,-4.0,-3.2
-1.5778906590681148,-3.90292523540741,2.3250345763392954,-59.452578633596985,0,-12.89782727889417,train,0,-4.0,-3.2
-3.5247600797161205,-3.9643584971641905,0.4395984174480699,-62.30440638857675,1,-24.353956769207922,train,0,-4.0,-3.2
-5.167511955004476,-3.914004696715126,-1.2535072582893498,-59.960331796775755,1,-23.73408044950053,train,0,-4.0,-3.2
-1.3580243976847832,-3.8194325291137163,2.461408131428933,-55.71812940372019,0,-12.572660175415553,train,0,-4.0,-3.2
-2.7268144154869995,-3.4296088156938587,0.7027944002068589,-40.33980184183908,1,-18.356786815449393,train,0,-4.0,-3.2
-3.0367950463303286,-3.552226414356686,0.5154313680263574,-44.82310296303402,0,-11.553141302330738,train,0,-4.0,-3.2
-4.718353293712763,-3.9899552158727074,-0.7283980778400553,-63.519060120652426,1,-24.673677671748607,train,0,-4.0,-3.2
-1.5202321406524195,-2.851204078286397,1.3309719376339775,-23.178477775218102,0,-9.017181790363553,train,1,-3.2,-2.4
-5.297160288468594,-3.179259014537687,-2.1179012739309067,-32.13495781345308,1,-15.964768606303679,train,1,-3.2,-2.4
-2.8975755741331772,-2.7602700176970325,-0.13730555643614484,-21.03074726413756,0,-8.701424998373849,train,1,-3.2,-2.4
-3.449551118611489,-2.8517420859053786,-0.5978090327061105,-23.191601231667534,1,-13.193546504049642,train,1,-3.2,-2.4
-4.136664601926528,-2.863705758330009,-1.2729588435965185,-23.484708739490674,1,-13.288059022888161,train,1,-3.2,-2.4
-2.225732318323686,-2.935732143196901,0.7099998248732148,-25.301675633859805,0,-9.313229942267897,train,1,-3.2,-2.4
-3.2561889813052236,-3.036281092769726,-0.21990788853549761,-27.991484121460008,1,-14.70714010260118,train,1,-3.2,-2.4
-1.4807575516763842,-2.704583226919469,1.2238256752430847,-19.78340541735277,1,-12.070430764228961,train,1,-3.2,-2.4
-4.739234834447586,-2.9602762610603817,-1.778958573387205,-25.941598144464145,1,-14.069148412073973,train,1,-3.2,-2.4
-1.9709639097072111,-2.986538179917707,1.0155742702104957,-26.638159403618328,1,-14.287246420476787,train,1,-3.2,-2.4
-2.1055647557443793,-2.703092933784564,0.5975281780401849,-19.750719977995267,0,-8.504293200913597,train,1,-3.2,-2.4
-2.6248813142105614,-2.776686324578369,0.15180501036780747,-21.4082153131384,0,-8.758223279997875,train,1,-3.2,-2.4
-4.794908705102294,-3.0923360437240532,-1.702572661378241,-29.570593937312527,1,-15.191126918634666,train,1,-3.2,-2.4
-3.091266445031192,-2.789137502987403,-0.3021289420437889,-21.6975039368233,0,-8.801362587698675,train,1,-3.2,-2.4
-4.908457640999767,-3.052448107482468,-1.8560095335172995,-28.441000412295793,0,-9.72616433069332,train,1,-3.2,-2.4
-5.0709142046406,-2.5717318817466612,-2.499182322893939,-17.008932847925102,1,-11.116982214825004,train,1,-3.2,-2.4
1.4188747154452699,-2.516819765888409,3.935694481333679,-15.942497152729597,1,-10.738958728211147,train,1,-3.2,-2.4
-1.63957694604613,-2.804610530094458,1.165033584048328,-22.06061832452475,0,-8.85504395677387,train,1,-3.2,-2.4
-0.37163938883608516,-2.5227508117140256,2.1511114228779404,-16.05547149119759,0,-7.889361864966028,train,1,-3.2,-2.4
-3.651099600604565,-3.1362836183927514,-0.5148159822118138,-30.84934794464374,1,-15.578720444107002,train,1,-3.2,-2.4
-1.96036555236892,-2.7958031279026367,0.8354375755337167,-21.853437449724794,0,-8.824478132702406,train,1,-3.2,-2.4
-2.310871269758182,-3.1477707964904975,0.8368995267323154,-31.189564133794505,1,-15.681225216230393,train,1,-3.2,-2.4
-2.135683161521449,-2.8575021379220886,0.7218189764006396,-23.33241497977996,0,-9.039154713361865,train,1,-3.2,-2.4
-3.118383878614147,-3.12277526747151,0.0043913888573632485,-30.4524468041447,1,-15.45881516324347,train,1,-3.2,-2.4
-3.3721690924718195,-3.0982720226389784,-0.2738970698328411,-29.74121017644574,1,-15.243058103206083,train,1,-3.2,-2.4
-5.206138468015664,-2.722603752817123,-2.4835347151985405,-20.18149415313329,0,-8.571441141514034,train,1,-3.2,-2.4
-2.2870174958286227,-3.0191903995166114,0.7321729036879888,-27.521462297126913,1,-14.561863657975216,train,1,-3.2,-2.4
-2.6062471720205664,-3.1144434525520137,0.5081962805314473,-30.209347854062255,1,-15.385199928468493,train,1,-3.2,-2.4
-1.6822909542025424,-3.0237550343435524,1.34146408014101,-27.64647804719112,0,-9.62419466397448,train,1,-3.2,-2.4
-3.2492294786335916,-2.9201389719973605,-0.3290905066362311,-24.90064296170134,0,-9.258429775226109,train,1,-3.2,-2.4
-0.7355953861674789,-2.82577001233416,2.090174626166681,-22.56370618949795,0,-8.928584160792438,train,1,-3.2,-2.4
-3.5756064704192028,-3.038605418988028,-0.5370010514311749,-28.055817254735548,0,-9.676932602058795,train,1,-3.2,-2.4
-4.1941872818430985,-2.6876746198280683,-1.50651266201503,-19.414672574700468,1,-11.945958374424297,train,1,-3.2,-2.4
-1.6877477260296259,-2.813544131558599,1.125796405528973,-22.272101384238425,1,-12.895052671523482,train,1,-3.2,-2.4
-3.357826135455039,-2.795810623985161,-0.5620155114698783,-21.85361322992349,0,-8.824504136553951,train,1,-3.2,-2.4
-4.396150247640579,-2.8904858791051526,-1.5056643685354256,-24.14974537953778,0,-9.154452544906214,train,1,-3.2,-2.4
-2.4153016607837245,-2.565090036446738,0.14978837566301348,-16.877489297504596,0,-8.032819895290306,train,1,-3.2,-2.4
-1.8281940852346914,-2.7359966568977545,0.9078025716630631,-20.480789179750417,1,-12.304147806643346,train,1,-3.2,-2.4
-2.780433566588118,-3.070161121198149,0.2897275546100308,-28.93899889263746,0,-9.789263341447196,train,1,-3.2,-2.4
-2.0424873440045905,-2.639398122714275,0.5969107787096847,-18.387162337059838,0,-8.285937614884022,train,1,-3.2,-2.4
2.502072012637645,-2.428359135928596,4.930431148566241,-14.319859208666804,1,-10.149049249519148,train,1,-3.2,-2.4
-1.8146482582895325,-2.7999933110638264,0.985345052774294,-21.95184267659703,0,-8.83901678672342,train,1,-3.2,-2.4
-0.6502715692627365,-2.488383948843084,1.8381123795803473,-15.408209468256922,0,-7.77331603589439,train,1,-3.2,-2.4
-5.309724006414286,-2.926709077863112,-2.383014928551174,-25.069095449181066,1,-13.793946323425551,train,1,-3.2,-2.4
-2.308220478168824,-2.7462846978978326,0.4380642197290088,-20.71269791089813,0,-8.65310805191146,train,1,-3.2,-2.4
-1.929064789277473,-2.857963229363112,0.9288984400856387,-23.34371167781522,1,-13.24263202365238,train,1,-3.2,-2.4
-3.287977099513751,-2.8506021895785607,-0.4373749099351904,-23.163801955280018,1,-13.184566959791685,train,1,-3.2,-2.4
-3.629928025200794,-2.57875265200232,-1.051175373198474,-17.148615498912196,0,-8.079230265985203,train,1,-3.2,-2.4
-2.295692470777825,-2.771516661201875,0.47582419042405016,-21.288863687866904,0,-8.740327257362964,train,1,-3.2,-2.4
-2.8145471412312237,-2.4370062184441066,-0.37754092278711704,-14.47337824672304,0,-7.600486220266781,train,1,-3.2,-2.4
-3.477140171340647,-2.764633471881518,-0.7125066994591285,-21.130641669520937,1,-12.520028749548743,train,1,-3.2,-2.4
-1.754923380918401,-3.13432406217998,1.379400681261579,-30.79155986481634,0,-10.018803383836268,train,1,-3.2,-2.4
-1.3042466766511176,-2.9069260786599838,1.6026794020088662,-24.56416264076006,0,-9.212061488795152,train,1,-3.2,-2.4
-2.1561643933826797,-2.5193195967963984,0.3631552034137188,-15.99004900206336,0,-7.877759770430463,train,1,-3.2,-2.4
-3.4200533912209714,-2.8749799655616393,-0.5450734256593323,-23.763175086998157,0,-9.100203398424881,train,1,-3.2,-2.4
-2.5609932463255825,-3.1782381072841206,0.6172448609585383,-32.10401071752753,1,-15.955516465357869,train,1,-3.2,-2.4
-2.0069080920660447,-3.0022582088021172,0.9953501167360725,-27.06101754473586,1,-14.418978135353523,train,1,-3.2,-2.4
-2.389538142677892,-3.1462845034104365,0.7567463607325443,-31.145404360423928,0,-10.061761597439789,train,1,-3.2,-2.4
-4.148955610451128,-2.4049183908629814,-1.7440372195881464,-13.909164085185495,0,-7.492938454292654,train,1,-3.2,-2.4
-2.8291570821257346,-2.423535749298261,-0.4056213328274734,-14.234699091830965,1,-10.117547066260975,train,1,-3.2,-2.4
-2.128833320941365,-2.5597933190939304,0.43095999815256547,-16.773152816099653,1,-11.034010520501722,train,1,-3.2,-2.4
-1.9718818055141067,-2.7185463028756263,0.7466644973615195,-20.091400142513383,1,-12.173918937129555,train,1,-3.2,-2.4
-1.4350937778267812,-2.588032111638655,1.1529383338118737,-17.334406706611333,1,-11.230977676238231,train,1,-3.2,-2.4
-2.1545752261325344,-3.0646196427326577,0.9100444166001236,-28.782581469951406,1,-14.950375222188253,train,1,-3.2,-2.4
-4.32676359418119,-2.9655814145444483,-1.361182179636742,-26.081319170323447,0,-9.418370627039813,train,1,-3.2,-2.4
-3.6296515648362524,-2.7807464997597084,-0.8489050650765441,-21.50226439420896,0,-8.772284787163304,train,1,-3.2,-2.4
-4.380415573216716,-2.914700575101793,-1.4657149981149225,-24.76177881681649,1,-13.696457488668678,train,1,-3.2,-2.4
-0.998084857908009,-3.1634568278036803,2.1653719698956713,-31.658164823219444,0,-10.12353377987543,train,1,-3.2,-2.4
-2.196985475420374,-2.4134772437142296,0.2164917682938556,-14.058196999242405,0,-7.521595671127537,train,1,-3.2,-2.4
-2.1831189355267484,-2.846916064516123,0.6637971289893745,-23.074058488892856,1,-13.155559891326941,train,1,-3.2,-2.4
-1.5571647693835322,-2.7967996484966777,1.2396348791131455,-21.876813734760916,0,-8.827935220185253,train,1,-3.2,-2.4
-3.3359698676130884,-2.941166945972241,-0.3948029216408475,-25.442455854954886,1,-13.9119920089077,train,1,-3.2,-2.4
-4.373407730771669,-2.9922041978022906,-1.3812035329693781,-26.79005983766277,0,-9.512413790160126,train,1,-3.2,-2.4
